1248,"心系证类","心神不宁证","泛指各种原因导致以心悸心慌；心烦；失眠多梦；胆怯易惊等为常见症的证候。","症候部分"
1249,"肺系证类","肺气虚证","肺气虚弱；以咳嗽无力；气短而喘；动则尤甚；吐痰清稀；声低；或有自汗；畏风；舌淡；脉弱等为常见症的证候。","症候部分"
1250,"肺系证类","肺气阴两虚证","肺气虚弱；阴液亏虚；以干咳无力；气短而喘；声低或音哑；五心烦热；脉细无力等为常见症的证候。","症候部分"
1251,"肺系证类","肺阳虚证","阳气亏虚；肺失温煦；以咳嗽气喘；畏冷肢凉；吐稀白痰；胸闷；苔白滑；脉弱等为常见症的证候。","症候部分"
1252,"肺系证类","肺阴虚证","肺阴亏虚；虚热内扰；以干咳少痰；或痰粘不易咯出；或痰中带血；口燥咽干；或音哑；潮热颧红；或有盗汗；舌红少津；脉细数等为常见症的证候。","症候部分"
1253,"肺系证类","肺卫气虚证","肺气虚弱；卫表不固；以恶风自汗；时常感冒；气短乏力；舌淡脉弱等为常见症的证候。","症候部分"
1254,"肺系证类","肺虚邪恋证","肺气虚弱；外邪留恋；以恶风寒；低热不退；咳嗽气短；神疲食少；舌淡脉弱等为常见症的证候。","症候部分"
1255,"肺系证类","阴虚肺燥证","阴液亏虚；肺燥失润；以咽干口燥；干咳少痰；喉痒鼻燥；少苔少津；脉浮细数等为常见症的证候。","症候部分"
1256,"肺系证类","肺热炽盛证","火热炽盛；壅积于肺；以发热口渴；咳嗽；气粗而喘；或有胸痛、咽痛；鼻煽气灼；便秘尿黄；舌红苔黄；脉数等为常见症的证候。","症候部分"
1257,"肺系证类","肺热阴虚证","肺热炽盛；阴液亏虚；以发热口渴；咳嗽痰少；气喘；便秘尿黄；舌红苔黄少津；脉数等为常见症的证候。","症候部分"
1258,"肺系证类","肺热移肠证","肺热炽盛；肠失传导；以发热口渴；咳嗽气喘；腹胀便秘；舌红苔黄；脉数或实等为常见症的证候。","症候部分"
1259,"肺系证类","风热犯肺证","风热侵袭肺卫；以发热微恶风寒；身痛或咽痛；咳嗽；气喘；舌尖红；苔薄黄；脉浮数等为常见症的证候。","症候部分"
1260,"肺系证类","风热闭肺证","风热外侵；肺气郁闭；以发热恶风；咳嗽；气粗而喘；胸闷胸痛；鼻煽；无汗；舌红；脉浮数等为常见症的证候。","症候部分"
1261,"肺系证类","肺经风热证","风热之邪侵袭肺经（系）；以发热恶风；鼻塞流涕；咽喉肿痛；咳嗽气喘；脉浮数等为常见症的证候。","症候部分"
1262,"肺系证类","肺经郁火证","火热郁结肺经；以发热口渴；咽喉焮红灼痛；咳嗽；吐黄痰；鼻气灼热；舌红苔黄；脉数等为常见症的证候。","症候部分"
1263,"肺系证类","肺热血瘀证","肺热炽盛；血瘀气滞；以发热口渴；咳嗽；痰中夹血；或咯血色暗红；胸部刺痛；舌红苔黄；脉弦数等为常见症的证候。","症候部分"
1264,"肺系证类","邪郁肺卫证","外邪侵袭肺卫；以恶寒发热；头身疼痛；咳嗽气喘；脉浮等为常见症的证候。","症候部分"
1265,"肺系证类","暑伤肺络证","暑热之邪损伤肺络；以发热口渴；咳嗽；咯血色鲜红；舌红苔黄；脉数无力等为常见症的证候。","症候部分"
1266,"肺系证类","痰热壅肺证","痰热交结；壅积于肺；以发热口渴；咳嗽气喘；吐痰黄稠；胸闷；舌红苔黄腻；脉滑数等为常见症的证候。","症候部分"
1267,"肺系证类","痰热闭肺证","痰热内蕴；阻闭肺气；以发热口渴；胸闷胸痛；咳嗽；气粗而喘；或有哮鸣；鼻煽息灼；舌红苔黄腻；脉滑数等为常见症的证候。","症候部分"
1268,"肺系证类","痰浊阻肺证","痰湿蕴结；肺气阻滞；以胸闷；咳嗽气喘；吐白痰量多；苔白滑腻；脉弦滑等为常见症的证候。","症候部分"
1269,"肺系证类","痰瘀阻肺证","瘀血痰浊蕴阻于肺；以咳嗽气喘；胸闷刺痛；吐痰多或痰中夹血；舌淡紫；苔腻；脉弦滑或弦涩等为常见症的证候。","症候部分"
1270,"肺系证类","风寒袭肺证","风寒侵袭；肺气失宣；以恶寒；无汗；咳嗽；胸闷气喘；吐白痰；苔白；脉浮紧等为常见症的证候。","症候部分"
1271,"肺系证类","风寒闭肺证","风寒外袭；肺气郁闭；以恶寒无汗；胸部紧闷；咳嗽气喘；或有哮鸣；苔白；脉浮紧等为常见症的证候。","症候部分"
1272,"肺系证类","寒饮停肺证","寒饮停聚于肺；肺失肃降；以咳嗽气喘；或哮鸣有声；胸部紧闷；不能平卧；吐稀白痰涎；苔白滑；脉弦等为常见症的证候。","症候部分"
1273,"肺系证类","肺郁水停证","肺气郁闭；宣降失常；水饮停聚；以咳嗽；吐清稀痰；胸部满闷；头面浮肿；小便不利；苔白滑等为常见症的证候。","症候部分"
1274,"肺系证类","肺热饮停证","邪热炽盛；水饮停肺；以发热口渴；咳嗽气喘；胸闷胸痛；或有哮鸣；舌红苔黄滑；脉弦数等为常见症的证候。","症候部分"
1275,"肺系证类","寒痰阻肺证","寒痰停聚于肺；以恶寒畏冷；咳嗽气喘；胸闷；吐白痰量多；苔白滑；脉弦紧等为常见症的证候。","症候部分"
1276,"肺系证类","表寒肺热证","寒邪外束；肺热内郁；以恶寒发热；口渴；无汗；烦躁；咳嗽气喘；胸闷；苔黄白；脉浮数等为常见症的证候。","症候部分"
1277,"肺系证类","燥邪犯肺证","秋燥伤津；肺失宣降；以微有寒热；干咳无痰；或痰夹血丝；口喝；舌燥少津；脉浮等为常见症的证候。","症候部分"
1278,"肺系证类","凉燥袭肺证","凉燥犯肺；肺失宣降；以恶寒无汗；干咳少痰；苔白少津；脉浮紧等为常见症的证候。","症候部分"
1279,"肺系证类","温燥袭肺证","燥热之邪侵袭；肺失宣降；以发热；口渴；咳嗽少痰；苔薄黄少津；脉浮数为常见症的证候。","症候部分"
1280,"肺系证类","燥痰结肺证","燥痰凝结；停聚于肺；以咳嗽；痰粘成块、难以咯出；胸痛胸闷；苔腻；脉弦等为常见症的证候。","症候部分"
1281,"肺系证类","肺燥郁热证","郁热内蕴；肺燥津伤；以发热口渴；咳嗽气喘；胸部灼热；痰少而粘；舌红苔黄少津；脉弦数等为常见症的证候。","症候部分"
1282,"肺系证类","肺燥肠热证","肺燥津亏；肠热腑实；以发热；口渴；咳嗽气喘；大便秘结；腹胀满痛；舌红苔黄燥；脉沉实或弦数等为常见症的证候。","症候部分"
1283,"肺系证类","肺燥肠闭证","肺燥津亏；腑气闭塞；以咳嗽；口渴；气喘；便秘不通；腹胀满痛；苔黄燥；脉沉实等为常见症的证候。","症候部分"
1284,"肺系证类","瘀阻肺络证","瘀血内停；阻滞肺络；以胸部刺痛；咳嗽；咯血色暗红或成块；舌紫暗或有斑点；脉弦涩等为常见症的证候。","症候部分"
1285,"肺系证类","热毒闭肺证","火热毒邪炽盛；阻闭肺气。以发热肢厥；口渴；咳嗽；气粗而喘；胸部紧闷；鼻煽气灼；舌红苔黄；脉数等为常见症的证候。","症候部分"
1286,"肺系证类","麻毒闭肺证","麻毒内蕴；阻闭肺气；以发热肢厥；咳嗽；胸闷气喘；鼻煽；舌红苔黄；脉沉数等为常见症的证候。","症候部分"
1287,"肺系证类","虫毒犯肺证","虫毒外侵；上袭于肺；以微有寒热；咳嗽；或咯痰带血丝等为常见症的证候。","症候部分"
1288,"肺系证类","气郁肺证","气机郁滞；肺失宣降；以情志抑郁；胸闷咳嗽等为主证的证候。","症候部分"
1289,"脾系证类","脾气虚证","气虚脾失健运；以食少；腹胀；大便溏薄；神疲；肢体倦怠；舌淡脉弱等为常见症的证候。","症候部分"
1290,"脾系证类","脾气下陷证","脾气虚弱；中气下陷；以脘腹重坠作胀；食后益甚；或便意频数；肛门重坠；或脱肛、阴挺；或小便混浊；或久泄不止；或崩漏、胎漏；神疲乏力；食少；腹胀；便溏；眩晕；舌淡；脉弱等为常见症的证候。","症候部分"
1291,"脾系证类","脾气不固证","脾气虚弱；肠道失固；以久泄不止；甚至滑泄失禁；气短气坠；食少；腹胀；舌淡脉弱等为常见症的证候。","症候部分"
1292,"脾系证类","脾气郁结证","脾失健运；气机郁结；以食少；腹部胀痛；便溏不爽；脉弦等为常见症的证候。","症候部分"
1293,"脾系证类","脾不统血证","脾气虚弱；不能统摄血行；以各种慢性出血；或紫癜；或妇女月经淋漓、量多、先期、崩漏；食少；腹胀；便溏；神疲乏力；舌淡脉弱等为常见症的证候。","症候部分"
1294,"脾系证类","脾阳虚证","脾阳虚衰；失于温运；以腹胀食少；腹痛喜温、喜按；畏冷肢凉；大便稀溏；或下肢水肿；或妇女带下量多；舌淡苔白润；脉沉迟无力等为常见症的证候。","症候部分"
1295,"脾系证类","脾阴虚证","阴液亏虚；脾失健运；以食欲不振；腹胀便结；体瘦倦怠；涎少唇干；低热；舌红少苔；脉细数等为常见症的证候。","症候部分"
1296,"脾系证类","脾虚营亏证","脾失健运；营气亏虚；以食少腹胀；大便稀溏；形体消瘦；疲倦乏力；舌淡脉弱等为常见症的证候。","症候部分"
1297,"脾系证类","脾虚血亏证","脾气虚弱；生血不足；以食少；腹胀；便溏；头晕；疲乏；妇女闭经、月经后期、量少；面白；舌淡；脉细无力等为常见症的证候。","症候部分"
1298,"脾系证类","脾虚血燥证","脾气虚弱；血亏失濡；以食少；腹胀；大便干结；头晕；面白；舌淡脉细无力等为常见症的证候。","症候部分"
1299,"脾系证类","脾虚动风证","脾气虚衰；虚风内动；以食少；腹胀；便溏；疲倦乏力；手足蠕动、瘈疭或抽搐；面白、舌淡、脉弱等为常见症的证候。","症候部分"
1300,"脾系证类","脾阳虚动风证","脾阳虚衰；虚风内动；以食少；腹胀；便溏；畏冷肢凉；手足蠕动、瘈疭或抽搐；面白；舌淡；脉沉迟无力等为常见症的证候。","症候部分"
1301,"脾系证类","脾虚气滞证","脾气虚弱；气机阻滞；以食少；腹胀痛；便溏不爽；肠鸣矢气；神疲乏力；脉弦等为常见症的证候。","症候部分"
1302,"脾系证类","脾虚水泛证","脾气虚弱；运化失职；水液内停；以食少；腹胀；便溏；面浮肢肿；或有腹水；神疲乏力；面白；舌淡胖；苔白滑；脉濡或弱等为常见症的证候。","症候部分"
1303,"脾系证类","脾阳虚水泛证","脾阳虚衰；温运失职；水液内停；以食少；腹胀；便溏；畏冷肢凉；面浮肢肿；或有腹水；面白；舌淡胖；苔白滑；脉濡或弱等为常见症的证候。","症候部分"
1304,"脾系证类","脾虚湿困证","脾气虚弱；湿浊内停；以食少；腹胀；便溏；身体困重；或有微肿；舌淡胖；苔白润或腻；脉濡缓等为常见症的证候。","症候部分"
1305,"脾系证类","脾虚湿热证","脾气虚弱；湿热内蕴；以食少；腹胀；便溏不爽；身热不扬；身体困重；舌红胖；苔黄滑；脉滑数等为常见症的证候。","症候部分"
1306,"脾系证类","脾虚痰湿证","脾气虚弱；痰湿内蕴；以食少；腹胀；便溏；体胖困重；疲乏嗜睡；舌淡胖；苔白腻；脉濡缓等为常见症的证候。","症候部分"
1307,"脾系证类","脾虚食积证","脾失健运；食积胃肠；以平素食少腹胀；经常腹泻；饮食稍有不慎则脘腹胀痛；嗳腐吐酸；腹泻不爽；大便腐臭；舌淡苔腻等为常见症的证候。","症候部分"
1308,"脾系证类","脾虚虫积证","脾气虚弱；虫积肠道；以食少；腹胀；便溏；体瘦疲乏；腹部胀大；按之有条索状包块；或腹痛；大便排虫；舌淡苔白等为常见症的证候。","症候部分"
1309,"脾系证类","湿热蕴脾证","湿热内蕴；脾失健运；以腹胀；呕恶纳呆；肢体困重；便溏不爽；或面目发黄；或身热不扬；汗出热不解；渴不多饮；舌红苔黄腻；脉濡数等为常见症的证候。","症候部分"
1310,"脾系证类","痰热蕴脾证","痰热互结；蕴结于脾；以腹胀纳呆；便溏不爽；身体困重；发热；口腻；头重头晕；吐黄痰；舌红苔黄腻；脉滑数等为常见症的证候。","症候部分"
1311,"脾系证类","脾经风热证","风热之邪侵袭脾经；以发热微恶风寒；口腔或口唇赤烂疼痛；或便泻夹有泡沫；口微渴；苔薄黄；脉浮数等为常见症的证候。","症候部分"
1312,"脾系证类","脾经热毒证","火热毒邪蕴结脾经；以发热口渴；口腔或口唇赤烂疼痛；便秘尿黄；舌红苔黄；脉数等为常见症的证候。","症候部分"
1313,"脾系证类","寒湿困脾证","寒湿内盛；困阻脾阳；以脘腹胀闷；口腻纳呆；泛恶欲呕；口淡不渴；腹痛便溏；头身困重；或身目发黄而晦暗；或白带量多；体胖；舌淡胖；苔白腻；脉濡缓等为常见症的证候。","症候部分"
1314,"脾系证类","思伤脾气证","思虑太过；脾气郁滞；以神情呆滞；不思饮食；胸胁脘腹作胀；喜叹息；大便不爽；脉弦等为常见症的证候。","症候部分"
1315,"脾系证类","胃气虚证","胃气虚弱；纳运失司；以胃脘痞闷、隐痛、喜按；食欲不振；或得食痛缓；疲乏；舌淡嫩；脉弱等为常见症的证候。","症候部分"
1316,"脾系证类","胃气阴两虚证","胃气虚弱；胃阴亏虚；以胃脘痞闷、嘈杂、隐痛、喜按；饥不欲食；或干呕呃逆；口微渴；便结；脉弱等为常见症的证候。","症候部分"
1317,"脾系证类","胃气虚血瘀证","胃气虚弱；瘀血阻滞于胃；以胃脘痞闷、刺痛、拒按；食欲不振；疲乏；舌淡或有斑点；脉细涩等为常见症的证候。","症候部分"
1318,"脾系证类","胃气上逆证","因寒热等刺激；使胃气失于和降而上逆；以呕吐或呃逆、嗳气等为主症的证候。","症候部分"
1319,"脾系证类","胃热气逆证","因火热之邪或辛辣之品等刺激；使胃失和降而上逆；以呕吐或呃逆、嗳气；胃脘灼痛；口渴；舌红苔黄；脉数等为常见症的证候。","症候部分"
1320,"脾系证类","胃寒气逆证","因寒冷等刺激；使胃气失于和降而上逆；以呕吐或呃逆、嗳气；胃脘冷痛；苔白；脉弦紧等为常见症的证候。","症候部分"
1321,"脾系证类","胃滞气逆证","因情志等刺激；使胃气失于和降而上逆；以呕吐或呃逆、嗳气；情绪抑郁；喜叹息；脘腹痞胀；脉弦等为常见症的证候。","症候部分"
1322,"脾系证类","胃阳虚证","阳气虚衰；胃失温煦；以胃痛绵绵、喜温喜按；食少脘痞；畏冷肢凉；舌淡苔白；脉沉迟无力等为常见症的证候。","症候部分"
1323,"脾系证类","胃阳虚气滞证","阳气虚衰；气机阻滞；胃失温煦和降；以胃脘痞胀；冷痛喜温；呃逆嗳气；食少；便溏不爽；畏冷肢凉；舌淡苔白；脉沉迟无力等为常见症的证候。","症候部分"
1324,"脾系证类","胃阳虚血瘀证","阳气虚衰；瘀血阻滞于胃；以胃脘刺痛、拒按；食少脘痞；畏冷肢凉；舌淡紫或有斑点；苔白；脉沉迟而涩等为常见症的证候。","症候部分"
1325,"脾系证类","胃气滞血瘀证","气机不畅；瘀血阻滞于胃；以胃脘胀痛；刺痛拒按；呕恶呃逆；舌紫或有瘀斑瘀点；脉涩等为常见症的证候。","症候部分"
1326,"脾系证类","胃阴虚证","阴液亏虚；胃失濡润、和降；以口燥咽干；饥不欲食；或胃脘嘈杂、痞胀；或胃脘隐隐灼痛；或干呕呃逆；便结；舌红少津；脉细数等为常见症的证候。","症候部分"
1327,"脾系证类","胃阴虚气滞证","胃阴亏虚；气机阻滞；以口燥咽干；饥不欲食；胃脘嘈杂、痞闷、胀痛；或干呕呃逆；便结；舌红少津；脉弦细等为常见症的证候。","症候部分"
1328,"脾系证类","胃阴虚血瘀证","胃阴亏虚；瘀血阻滞于胃；以口燥咽干；饥不欲食；胃脘嘈杂、刺痛；便结；舌暗红或有斑点；脉细涩等为常见症的证候。","症候部分"
1329,"脾系证类","胃火炽证","火热炽盛；壅滞于胃；以胃脘灼痛、喜冷；发热口渴；或口臭、牙龈肿痛、齿衄；便结尿黄；舌红苔黄；脉数等为常见症的证候。","症候部分"
1330,"脾系证类","胃热气滞证","胃热炽盛；气机阻滞；以胃脘痞满、胀痛或灼痛、拒按；嗳气；口臭；便结；舌红苔黄；脉弦数等为常见症的证候。","症候部分"
1331,"脾系证类","胃热津伤证","胃热炽盛；津液亏损；以胃脘灼痛；口渴欲饮；或消谷善饥；大便干结；舌红苔黄少津；脉数等为常见症的证候。","症候部分"
1332,"脾系证类","胃热阴虚证","胃热炽盛；阴液亏损；以胃脘灼痛；口渴；五心烦热；便结；舌红少苔少津；脉细数等常见症的证候。","症候部分"
1333,"脾系证类","胃燥津伤证","津液耗损；胃失濡润；以胃脘嘈杂、痞闷；饥不欲食；口渴；便结；舌干少津等为常见症的证候。","症候部分"
1334,"脾系证类","寒邪犯胃证","寒邪侵袭胃脘；胃失和降；以胃脘冷痛、痛势急剧、喜温；呕吐清水；恶寒肢冷；苔白；脉弦紧等为常见症的证候。","症候部分"
1335,"脾系证类","寒饮停胃证","寒性水饮停积于胃；以胃脘痞胀；胃中有振水声；呕吐清水稀涎；苔白滑；脉弦等为常见症的证候。","症候部分"
1336,"脾系证类","瘀阻胃络证","瘀血阻滞胃络；以胃脘部刺痛；拒按；或胃脘部触及包块；或呕血色暗成块；舌有斑点；脉弦涩等为常见症的证候。","症候部分"
1337,"脾系证类","寒滞肠道证","寒邪侵袭肠道；传化失常；以腹部冷痛、痛势急剧、喜温；腹泻清稀；恶寒肢冷；苔白；脉弦紧等为常见症的证候。","症候部分"
1338,"脾系证类","肠道湿热证","湿热内蕴；阻滞肠道；以腹胀腹痛；暴注下泻；或下痢脓血；里急后重；或腹泻不爽、粪质粘稠腥臭；肛门灼热；身热口渴；尿短黄；舌红苔黄腻；脉滑数等为常见症的证候。","症候部分"
1339,"脾系证类","肠道实热证","肠道热盛；腑气不通；以发热口渴；大便秘结；腹胀硬满作痛；舌红苔黄少津；脉沉数等为常见症的证候。","症候部分"
1340,"脾系证类","小肠实热证","心火炽盛；下移膀胱；以发热口渴；心烦失眠；小便短黄、灼热、涩痛；舌红苔黄；脉数等为常见症的证候。","症候部分"
1341,"脾系证类","肠热阴虚证","热侵肠道；阴津亏虚；传化失常；以烦热口渴；面赤潮红；大便于结难下；唇舌、皮肤干燥；小便短黄；苔少而干；脉细数等力常见症的证候。","症候部分"
1342,"脾系证类","肠热气滞证","热侵肠道；气机阻滞；传导失常；以发热口渴；腹胀便结；或腹泻不爽；矢气频作；肛门坠胀；舌红苔黄；脉弦数等为常见症的证候。","症候部分"
1343,"脾系证类","大肠热结证","里热炽盛；腑气不通；以发热口渴；大便秘结；腹胀硬满、疼痛拒按；舌红苔黄少津；脉沉数等为常见症的证候。","症候部分"
1344,"脾系证类","热毒蕴肠证","毒邪蕴结肠道；以腹痛腹胀；便秘或腹泻；或便脓血腥臭等为常见症的证候。","症候部分"
1345,"脾系证类","肠道津亏证","津液亏损；肠失濡润；以大便干燥如羊屎；多日不便；腹胀作痛；少腹触及包块；口渴；舌干少津；脉弦涩等为常见症的证候。","症候部分"
1346,"脾系证类","血虚肠燥证","血液亏虚；肠失濡润；以大便干结、艰涩难下；多日一便；或有便血；面白；舌淡；脉细涩等为常见症的证候。","症候部分"
1347,"脾系证类","阴虚肠燥证","阴液亏虚；肠失濡润；以大便干结、艰涩难下；多日一便；状如羊屎；口鼻、咽喉、皮肤干燥；舌红少津；脉细数涩等为常见症的证候。","症候部分"
1348,"脾系证类","血热肠燥证","血分热盛；耗伤阴液；肠道失濡；以发热口渴；大便干燥、秘结；甚或便血；舌红绛少津；脉细数等为常见症的证候。","症候部分"
1349,"脾系证类","湿阻肠道证","湿邪蕴阻肠道；传化失常；以腹胀隐痛；大便濡泻；便质粘垢而腥臭；苔白滑；脉濡缓等为常见症的证候。","症候部分"
1350,"脾系证类","肠道寒湿证","寒湿之邪蕴阻肠道；以腹胀冷痛、喜温；腹泻便质清稀；畏冷肢凉；苔白滑；脉弦紧或濡缓等为常见症的证候。","症候部分"
1351,"脾系证类","肠道气滞证","肠道气机阻滞；以腹部胀痛或窜痛；腹胀；肠鸣矢气、得之觉舒；脉弦等为常见症的证候。","症候部分"
1352,"脾系证类","虫积肠道证","蛔虫等寄生肠道；耗吸营养；阻滞气机；以腹部阵痛；痛时有块；贪食而瘦；或大便排虫；或鼻痒、睡中齘齿；或唇内有粟粒样小白点等为常见症的证候。","症候部分"
1353,"脾系证类","蛔结肠闭证","蛔虫搏结；阻闭肠道；以腹痛阵发；腹部触及条索状包块；腹胀；大便秘等为常见症的证候。","症候部分"
1354,"脾系证类","虫扰魄门证","蛲虫侵扰肛门；以肛门瘙痒；发现米粒样虫体等为常见症的证候。","症候部分"
1355,"脾系证类","风伤肠络证","风邪伤及肠道络脉；以大便下血；大便中夹泡沫等为常见症的证候。","症候部分"
1356,"脾系证类","肛门热毒证","热毒蕴聚肛门；以肛门红肿灼热疼痛；甚至化脓、溃烂、流脓血；或直肠翻出、紫暗糜烂；舌暗红；苔黄；脉数等为常见症的证候。","症候部分"
1357,"脾系证类","肛门湿热证","湿热之邪蕴结肛门；以肛门起丘疹、瘙痒、湿烂；舌红苔黄；脉滑数等为常见症的证候。","症候部分"
1358,"脾系证类","气血瘀滞肛门证","肛门处气血瘀滞；以肛门发生痔核、肿块；或肿胀、紫暗、疼痛；脉弦涩等为常见症的证候。","症候部分"
1359,"脾系证类","脾胃气虚证","脾胃气虚；中焦失运；以食欲不振；脘腹痞胀；食后尤甚；大便溏薄；神疲；肢体倦怠；舌淡脉弱等为常见症的证候。","症候部分"
1360,"脾系证类","脾胃阴虚证","阴液亏虚；脾胃失润；以口燥咽干；饥不欲食；或胃脘嘈杂；或腹胀隐痛；或干呕呃逆；体瘦；大便干结；舌红少津；脉细数等为常见症的证候。","症候部分"
1361,"脾系证类","脾胃阳虚证","脾胃阳气虚衰；失于温运；以腹胀食少；脘腹冷痛喜温、喜按；畏冷肢凉；大便稀溏；舌淡苔白润；脉沉迟无力等为常见症的证候。","症候部分"
1362,"脾系证类","脾胃阳虚气滞证","脾胃阳气虚衰；气机阻滞；以食少；脘腹痞胀冷痛、喜温；嗳气肠鸣；畏冷肢凉；大便稀溏；舌淡苔白润；脉沉弦等为常见症的证候。","症候部分"
1363,"脾系证类","脾胃气阴两虚证","脾胃气虚；阴液亏损；以胃脘及腹部痞闷、隐痛；饥不欲食；或干呕呃逆；口微渴；便结；脉弱等为常见症的证候。","症候部分"
1364,"脾系证类","脾胃实热证","火热炽盛；壅滞脾胃；以胃脘灼痛、喜冷；发热口渴；腹胀作痛；便秘；或口臭、口腔赤烂疼痛、牙龈肿痛、齿衄；舌红苔黄；脉数等为常见症的证候。","症候部分"
1365,"脾系证类","脾胃湿热证","湿热内蕴；脾胃失运；以脘腹痞胀；呕恶纳呆；肢体困重；便溏不爽；或面目发黄；或身热不扬；汗出热不解；渴不多饮；舌红苔黄腻；脉滑数等为常见症的证候。","症候部分"
1366,"脾系证类","湿困脾胃证","湿浊内盛；困阻中焦；以脘腹胀闷；口腻纳呆；泛恶欲呕；口淡不渴；腹痛便溏；头身困重；或身目发黄而晦暗；舌淡胖；苔白腻；脉濡缓等为常见症的证候。","症候部分"
1367,"脾系证类","胃热脾虚证","胃有郁热；脾气虚弱；以烦热口渴；食欲不振；胃脘嘈杂、灼痛；腹胀；便溏或结；消瘦疲乏等为常见症的证候。","症候部分"
1368,"脾系证类","脾胃不和证","气机阻滞；脾胃失健；以脘腹痞胀；胃脘嘈杂；食欲不振；或食后腹胀；便溏不爽；嗳气肠鸣；脉弦等为常见症的证候。","症候部分"
1369,"脾系证类","胃肠湿热证","湿热内蕴；阻滞胃肠；以脘腹痞胀；呕恶纳呆；便溏不爽；或下痢脓血、里急后重；或呕吐、腹泻如注；发热口渴；舌红苔黄腻；脉滑数等为常见症的证候。","症候部分"
1370,"脾系证类","胃肠实热证","火热炽盛；壅滞胃肠；以胃脘灼痛、喜冷；发热；口渴；口臭；腹胀作痛；大便秘结、腐臭；小便短黄；舌红苔黄；脉数等为常见症的证候。","症候部分"
1371,"脾系证类","食滞胃肠证","饮食停滞胃肠；以脘腹痞胀疼痛；厌食；嗳腐吞酸；或呕吐馊食；肠鸣矢气；泻下不爽；便臭如败卵；苔厚腻；脉滑或沉实等为常见症的证候。","症候部分"
1372,"脾系证类","食滞胃热证","食滞胃肠；胃热壅盛；以胃脘痞胀、灼痛；嗳腐吞酸；或呕酸馊苦水；腹泻不爽；便质腐臭如败卵；舌红苔厚腻；脉滑数等为常见症的证候。","症候部分"
1373,"脾系证类","胃肠气滞证","胃肠气机阻滞；以胃脘或腹部痞胀、胀痛或窜痛；得嗳气、肠鸣、矢气而觉舒；脉弦等为常见症的证候。","症候部分"
1374,"脾系证类","瘀滞胃肠证","瘀血阻滞胃肠；以胃脘、腹部刺痛、拒按；或触及包块；或呕血、便血色暗成块；舌有斑点；脉弦涩等为常见症的证候。","症候部分"
1375,"脾系证类","寒滞胃肠证","寒邪侵袭胃肠；阻滞气机；以胃脘、腹部冷痛；痛势急剧、喜温；呕吐；腹泻清稀；恶寒肢冷；苔白；脉弦紧等为常见症的证候。","症候部分"
1376,"脾系证类","痰湿中阻证","痰湿内蕴；阻滞胃肠；以口腻纳呆；恶心欲呕；脘腹痞胀；胃肠水声漉漉；大便清稀；舌淡胖；苔白腻；脉濡缓等为常见症的证候。","症候部分"
1377,"脾系证类","肠道瘀滞证","肠道瘀血内阻；气机郁滞；以腹部刺痛；胀满肠鸣；大便不爽；便血或色黑；脉涩或弦等为常见症的证候。","症候部分"
1378,"肝系证类","肝阴虚证","阴液亏虚；肝失濡润；以头晕眼花；两目干涩；视力减退；颧红；或胁肋灼痛；五心烦热；舌红少苔；脉细数等为常见症的证候。","症候部分"
1379,"肝系证类","肝血虚证","血液亏虚；肝失濡养；以头晕眼花；视力减退；或夜盲；或肢体麻木；妇女月经量少、色淡、经闭；面、睑、爪甲、舌色淡；脉细等为常见症的证候。","症候部分"
1380,"肝系证类","肝气虚证","气虚肝失疏泄；以两胁胀闷；情绪低沉；疲乏气短；头晕眼花；舌淡脉弱等为常见症的证候。","症候部分"
1381,"肝系证类","肝阳虚证","阳气虚弱；肝失条达；以两胁胀闷；畏冷肢凉；头晕眼花；苔白润；脉沉迟无力等为常见症的证候。","症候部分"
1382,"肝系证类","肝阳上亢证","肝阳亢扰于上；以眩晕耳鸣；头目胀痛；头重脚轻；面红目赤；急躁易怒；失眠多梦；腰膝酸软；口苦；舌红脉弦等为常见症的证候。","症候部分"
1383,"肝系证类","肝阳暴亢证","肝阳亢盛；迫扰于上；以阵发头胀剧痛；面红目赤；急躁暴怒；眩晕欲仆；口苦口干；舌红苔黄；血压骤高；脉弦数等为常见症的证候。","症候部分"
1384,"肝系证类","肝阴虚阳亢证","阴液亏虚；肝阳偏亢；以头晕眼花；耳鸣腰痛；肢体麻木；五心烦热；颧红；性急易怒；口苦口干；舌红少苔；脉细数等为常见症的证候。","症候部分"
1385,"肝系证类","肝郁证","肝失疏泄；气机郁滞；以情志抑郁；喜叹息；胸胁或少腹胀闷窜痛；妇女乳房胀痛；月经不调；脉弦等为常见症的证候。","症候部分"
1386,"肝系证类","肝郁血虚证","血液亏虚；肝气郁滞；以头晕眼花；两胁作胀；情志抑郁；多梦健忘；面白；舌淡紫；脉弦细等为常见症的证候。","症候部分"
1387,"肝系证类","肝郁血瘀证","肝气郁结；血瘀于肝；以两胁胀痛或刺痛；或胁下、少腹有肿块；情志抑郁；舌紫暗或有斑点；脉弦涩等为常见症的证候。","症候部分"
1388,"肝系证类","肝郁阴虚证","肝气郁结；肝阴亏虚；以两胁胀痛或灼痛；五心烦热；头晕眼花；口干口苦；情志抑郁；舌暗红少苔；脉弦细等为常见症的证候。","症候部分"
1389,"肝系证类","肝瘀化热证","肝经血瘀；淤久化热；以两胁灼热、刺痛；或胁下有痞块、拒按；口干口苦；舌紫暗或有斑点；苔黄；脉弦涩等为常见症的证候。","症候部分"
