1609,胃癌,,瘀毒内阻,临床表现胃脘刺痛，触之有块，固定不移，或心下痞硬、按之伍痛，消瘦，食少，或呕血、便血，肌肤枯燥甲错.舌质紫暗，或舌见瘀点瘀斑，脉沉细涩。,辨证提要①辨证要点:心下肿块拒按刺痛.或呕血便血，舌紫喑有瘀点，脉沉涩。②辨病程:心下癓块，消瘦，呕血，便血.说明病程较久，胃癌已至晚期。,理法概要气滞血瘀，痰湿蕴结，化热化火为毒，热毒内蕴，阻滞气血，结成癌瘤。,治宜解毒祛瘀，活血止痛。,胃癌IV号方,生蒲黄:10克;五灵脂:15克;莪术:15克;露蜂房:12克;鳖甲:30克;赤芍:12克;穿山甲:15克;蚤休:15克;冬凌草:30克;黄药子:15克;土鳖虫:15克;半枝莲:30克;急性子:20克;石见穿:30克;仙鹤草:20克;干蟾皮:5克;,TRUE
1610,胃癌,,胃热伤阴,临床表现胃脘隐痛，灼热嘈杂，口干饮冷，纳呆厌食，五心烦热.大便干结，舌质红绛，少苔.或花剥苔，或无苔，脉细数。,辨证提要本证以胃脘灼热嘈杂疼痛，口干不食，舌红、少苔或无苔，为辨证要点。,理法概要邪热内蕴，伤耗胃阴.而致本证,治宜养阴清热。,胃癌V号方,北沙参:24克;麦门冬:15克;知母:12克;天花粉:12克;冬凌草:15克;生大黄:6克;芦荟:10克;蚤休:24克;黄药子:15克;半枝莲:30克;白花蛇舌草:30克;急性子:15克;赤芍:15克;西洋参:12克;生甘草:10克;,TRUE
1611,胃癌,,气血双亏,临床表现病程胃久.积块增大.疼痛，形体羸瘦，面色苍白无华，面目虚浮.神疲畏寒.全身无力心悸气短.头晕目眩.自汗盗汁.虚烦不寐，舌质淡胖、苔白，脉沉细无力或虚大,辨证提要:①辨证要点:形体羸痩，面白虚浮，神疲乏力，心悸气短眩晕，脉虚。②辨病程:病久不愈正气损伤，气血双亏，胃癌已至末期。,理法概要大积大聚，病邪昌盛，损伤人体正气，气血亏虚，而成虚羸之候口,治疗应当入补气血，健脾补中，佐以活瘀消积。,胃癌VI号方,人参:10克（另煎）;黄芪:30克;当归:15克;白术:15克;山药:30克;熟地:30克;阿胶:10克（烊）;莪术:10克;石见穿:30克;白花蛇舌草:30克;黄药子:15克;天龙:3条;黄精:15克;仙灵脾:15克;陈皮:10克;,TRUE
1612,大肠癌,,湿热蕴结,临床表现腹痛腹泻，下痢赤白，里急后重，肛门下坠，腹部包块，口干发渴，发热恶寒，舌苔黄腻，质红，脉滑数。,辨证提要①辨证要点:病人体质不甚虚，腹痛下痢.里急后重，发热口渴，舌质红，苔黄腻、脉滑数，②辨舌脉:患者湿邪重者，苔白腻或黄腻或腐秽，脉濡滑;热邪甚者.舌质红，苔黄腻时干；脉滑数有力。,理法概要湿热蕴结之结肠直肠癌，其主要矛盾是湿与热。,治疗应针对湿热毒邪，应用清热利湿解毒之法。,槐花散加味,槐花:30克;侧柏叶:15克;荆芥穗:12克;白头翁:20克;枳壳:10克;败酱草:30克;土茯苓:30克;地榆:20克;薏苡仁:30克;半枝莲:15克;,TRUE
1613,大肠癌,,气滞血瘀,临床表现腹部刺痛，痛处固定，面色晦黯.腹胀肠鸣，便下紫黑脓血，腹块坚实，推之不移，舌质紫暗或有瘀斑、点，脉涩或弦。,辨证提要①辨证要点：腹痛如刺，便色黑紫.腹块坚实、推之不移。②辨病程:本病出现血瘀表现时，说明病情已至中期或中晚期。,理法概要本证主要矛盾是气滞血瘀,治疗应行气活血，化瘀解毒。,少府逐瘀汤加减,赤芍:20克;当归:15克;川芎:10克;蒲黄:10克;五灵脂:12克;没药:12克;元胡:15克;大黄:6克;木香:10克;地榆炭:20克;生甘草:6克;,TRUE
1614,大肠癌,,脾肾阳虚,临床表现腹痛隐隐，喜温喜按，便溏便血，或污浊频出无禁，形体瘦削，畏寒肢冷，腰膝酸软，肛脱下坠，舌淡无华.苔白，脉沉细无力。,辨证提要①辨证要点:腹痛喜暖，大便溏泻或污浊频出无禁，畏寒肢冷，舌淡无华，苔白，脉沉细无力。辨体质:此型病人多有素体阳虚或久病伤阳.或过食生冷、苦寒之品.损伤脾阳上脾损及肾。,理法概要本病脾肾阳虚型者，其主要矛盾为正虚邪实，此时攻邪不达.反易伤正.故治应扶助正气，抗御外邪。,治宜健脾温肾之法。,补中益气汤;附子理中汤加减,党参:15克;炒白术:30克;茯苓:30克;当归:12克;制附子:10克;煨肉蔻:12克;干姜:10克;柴胡:6克;炙甘草:6克;,TRUE
1615,咳嗽,,脾胃虚弱,临床表现咳嗽痰多；色白而粘，胸脘满闷，纳差呕恶，身倦乏力；大便溏薄，舌质淡，苔白腻，脉濡滑.,辨证提要①辨证要点:本证以咳嗽痰多，色白而粘，胸脘满闷为要点。②辨病史:多有饮食不节，饥饱失宜，寒温不调，损伤脾胃的病史，③辨体质;脾胃为后天之本，气血生化之源；主肌肉四肢，脾胃虚弱者，多见面色萎黄，形体消瘦。,理法槪要由于脾胃虚弱，健运失职，痰湿内生，上渍于肺，宣肃失常所致。,治宜健脾祛湿，理气化痰。,三仁汤;二陈汤加减,杏仁:10克;白豆蔻仁:8克;薏苡仁:30克;厚朴:10克;半夏:10克;陈皮:10克;茯苓:15克;白术:10克;枳壳:10克;甘草:3克;,TRUE
1616,咳嗽,,脾虚肝郁,临床表现咳嗽气逆，咳则阵作，常感痰滞咽喉而咯之难出，或痰带血丝，胸胁窜痛，急躁易怒，口干口苦，食欲不振，身倦乏力，症状常随情绪波动增减，舌边尖红，体胖大，苔薄黄、少津，脉弦数.,辨证提要①辨证要点:本证以气逆咳嗽阵作，胸胁窜痛，急躁易怒，症状常随情绪波动增减为要点。②辨病程:本证病机演变由脾虚致肝郁，再因肝郁化火，木火刑金，肺失清肃而发病，故病程较长.,理法槪要多由脾胃虚弱，土壅木郁，肝郁化火，木火刑金，肺失清肃而致咳嗽。,治宜健脾疏肝，清肺降火.,逍遥散;泻白散加减,当归:12克;白芍:15克;白术:10克;茯苓:12克;柴胡:5克;郁金:10克;薄荷:5克;桑白皮:15克;地骨皮:12克;川贝:10克;桔梗:10克;甘草:3克;,TRUE
1617,咳嗽,,脾肺气虚,临床表现咳嗽痰多，色白质稀，面白微肿，气短懒言，身倦乏力，畏寒肢冷，腹胀纳差，大便溏薄.舌淡苔白，体胖大，脉沉细。,辨证提要①辨证要点:本证以咳嗽痰多，色白质稀，气短懒言，腹胀纳差为要点。②辨类证:本证应与痰湿犯肺咳嗽相鉴别。因二者均有咳嗽痰多色白，腹胀纳差，大便溏薄等脾虚症状.但脾肺气虚者，为脾虚日久不愈，终致脾肺虚损，临床除有脾虚见症外，尚有气短懒言，畏寒怕冷等肺气不足症状。,理法概要由于脾胃虚弱.化源亏乏，土不生金，脾肺气虚，宣肃失司而致咳嗽,治宜健脾益气，培土生金。,香砂六君子汤加味,党参:10克;白术:10克;茯苓:15克;陈皮:10克;半夏:10克;广木香:6克;砂仁:8克;甘草:3克;厚朴:10克;枳壳:10克;杏仁:10克;前胡:10克;,TRUE
1618,咳嗽,,脾肾阳虚,临床表现咳嗽短气，痰涎清稀，头眩心悸，自汗畏寒，肢体沉重，腰膝酸软，胸脘满闷，纳差，大便溏薄或五更泄泻，舌淡，苔白，脉沉细。,辨证提要①辨证要点:本证以咳嗽短气，痰涎清稀，自汗畏寒，腰膝酸软，脘闷纳差，大便溏薄为要点.②辨预后:病在肺较轻，病在脾较重。病在肾尤重，由肺及脾至肾的过程即是病情由轻转重的过程。故病在肺脾治疗较易，及至于肾则治疗较为困难，预后较差。,理法概要由于脾肾阳虚，气化不利，运化无力，水寒不化，寒饮、痰湿上逆犯肺而致咳嗽。,治宜温补脾肾，散寒化饮。,金匮肾气丸;厚朴温中汤加减,厚朴:10克;陈皮:10克;干姜:5克;白术:10克;茯苓:15克;白蔻仁:8克;木香:6克;熟地:10克;山药:8克;山茱萸:15克;泽泻:10克;丹皮:8克;肉桂:5克;制附子:5克;甘草:3克;,TRUE
1619,哮喘,哮证,痰哮,临床表现症见呼吸急促，甚者张口抬肩，喉中痰鸣，声如曳锯，胸满窒闷，痰涎壅盛，脉滑，苔腻,辨证提要①辨证要点:痰哮必有痰声，喉中痰鸣呀呷有声，咳吐痰涎，气急鼻张，胸窒腹胀。②辨类证:痰哮应与痰喘相鉴别。痰哮，喉中痰鸣呀呷有声，咳逆吐痰。痰喘，喘息有声，痰声漉漉，而无哮鸣，咳嗽多痰。,理法概要脾失健运，聚湿生痰，痰气壅实为基本病机,治宜宣肺健脾化痰；,三子养亲汤;二陈汤加味,苏子:12克;莱菔子:12克;白芥子:12克;陈皮:12克;半夏:10克;茯苓:15克;麻黄:6克;杏仁:16克;薏苡仁:15克;甘草:3克;,TRUE
1620,哮喘,哮证,食哮,临床表现恶食胀闷，胸满气高，嗳气哮鸣，抬肩瞪目，或咳或呕，苔厚腻，脉滑大。,辨证提要①辨证要点:本证特点是，胸闷腹胀，昼夜发哮恶食或咳或呕。②辨病因:食哮多因饮食不节，偏嗜咸、酸等而致,理法概要饮食不节，伤脾害肺，积湿宿痰，胶粘气道，阻碍升降而发。,治宜消食健脾，豁痰利气。,人参启脾丸加味,人参:9克;白术:10克;茯苓:15克;陈皮:12克;扁豆:15克;山药:30克;木香:6克;谷芽:30克;神曲:15克;莱菔子:12克;山楂:12克;皂角:6克;半夏:9克;苏子:15克;杏仁:15克;甘草:6克;,TRUE
1621,哮喘,喘证,虚喘（脾肺气虚）,临床表现喘而不休；痰多稀薄，短气乏力，胸脘闷胀，食少便溏，面色苍白，四肢不温，舌淡、苔白腻，脉细弱。,辨证提要辨证要点:本证以喘而不休，乏力短气，食少，痰多，便溏为辨证要点,理法概要脾肺气虚，痰湿阻滞为本证的基本病机。,故治疗宜补土生金，化痰平喘,六君子汤加味,黄芪:15克;党参:12克;白术:10克;茯苓:15克;半夏:9克;陈皮:12克;甘草:3克;白果:10克;麻黄:2克;地龙:10克;,TRUE
1622,哮喘,喘证,实喘（痰温壅盛）,临床表现气喘咳嗽，痰声漉漉，痰多粘腻，饮食不当则喘息加剧，胸脘满闷，恶心纳呆，舌苔白腻，脉滑。,辨证提要①辨证要点:本证以咳喘痰多，呼吸急促，脘闷纳呆为辨证要点。②辨病因:本病多因饮食不节致使脾失健运，变生痰浊，阻滞气机，升降失常而发喘；,理法概要脾失健运，痰湿壅盛，是其主要病机.,治疗宜健脾化湿，祛痰降逆。,导痰汤加味,半夏:10克;橘红:10克;茯苓:20克;甘草:3克;南星:6克;枳实:10克;生姜:5片;,TRUE
1623,心悸,,心血不足,临床表现心悸头晕，面色不华，倦怠乏力；舌质淡红，脉象细弱。,辨证提要①辨证要点：心悸头晕.面色不华。②辨病因：多由于先天禀赋不足.脏腑虚损；或后天脾胃虚衰，气血化源亏乏，或失血过多.思虑喑耗心血诸因素引起心血小足而致心神失养。③辨病势:此证往往是心脾两虚，以心血不足为主，心血乃后天脾胃所化生，脾胃强；则病情轻而易愈:脾胃虚，则病情重而缠绵。,理法概要主要病机为血虚气弱，濡养失职,治宜补血养心，益气安神。,归脾汤,人参:9克;黄芪:30克;白术:30克;当归:10克;茯神:30克;远志:10克;酸枣仁:30克;木香:15克;龙眼肉:30克;炙甘草:6克;,TRUE
1624,心悸,,心阳不振,临床表现心悸不安，胸闷气短，形寒肢冷，面色苍白，舌质淡白，脉虚弱或结代。,辨证提要①辨证要点:心悸气短.面色苍白，形寒肢冷。②辨时令:心阳不振者易感外寒而发病，故冬季寒冷季节易发病，发时心悸闷痛，形寒怕冷。,理法概要本证系脾肾阳虚.心阳不振，鼓动气血无力。,治宜温补脾肾，振奋心阳,理中汤;桂枝甘草龙骨牡蛎汤,党参:9克;白术:9克;干姜:9克;桂枝:6克;龙骨:12克;牡蛎:12克;甘草:6克;,TRUE
1625,心悸,,水饮凌心,临床表现心悸眩晕，胸闷腹满，形寒肢冷，小便短少，下肢浮肿，渴不欲饮，恶心吐涎，舌苔白滑，脉弦滑,辨证提要①辦证要点：心悸眩晕，形寒肢冷，下肢浮肿，恶心吐涎。②辨病势：水饮凌心，往往病程较长，病势较重，心、脾、肾阳皆虚.心阳虚则运血无力，脾阳虚则不能运化水液，肾阳虚不能蒸化水液，以致水液停聚.凌心射肺。③辨虚实错杂:水饮凌心多为本虚标实，本虚乃心脾肾阳虚，标实为水饮内停，因虚致实，实由虚致，或标实日久，加重本虚，形成虚实错杂。,理法概要水饮凌心之心悸，主要矛盾是心脾肾阳虚.水饮内停，泛滥为患。,治宜振奋心阳，化气行水,苓桂术甘汤,茯苓:12克;桂枝:9克;白术:9克;甘草:6克;,TRUE
1626,心悸,,瘀血阻络,临床表现心悸不宁，胸闷不舒，心痛时作，唇甲青紫，舌质紫暗或有瘀斑，脉涩或结代。,辨证提要①辨证要点:心悸胸闷，心痛时作，唇甲青紫，舌有瘀斑。②辨病因:心血瘀阻，其原因有两方面:一是由于心阳不振.血液运行不畅，除表现心悸胸痛外.多伴有形寒肢冷;一是由痹证发展而来，如《素问，痹论篇》曰：”脉痹不已，复感于邪，内舍于心。”表现为心悸胸闷，下肢浮肿，胁下有癓块，面唇青紫。③辨病势:心血瘀阻，其病情较重，稍遇劳累或感寒，易诱发心痛顿作，甚则胸痛彻背.背痛彻胸，并有卒死之危险。,理法概要其主要病机为气滞血瘀，心脉痹阻。,治宜活血化瘀，理气通络。,桃仁红花煎加减,丹参:15克;赤芍:12克;桃仁:15克;红花:12克;制香附:9克;延胡索:12克;青皮:9克;当归:9克;川芎:9克;甘草:3克;,TRUE
1627,胸痹,心痛、胸痛,心脾两虚,临床表现胸闷或胸部刺痛.心悸气短，失眠健忘，头晕乏力，面色无华，舌淡红，脉细微,辨证提要①辨证要点:本病之发生多先由于脾虚，生化乏源而致心血失养，以气短乏力为重，伴胸闷或胸部刺痛，面色无华。②辨体质:素体脾虚者，脾阳更易受损，生化乏源，表现为气短畏寒，胸闷等心脾阳虚现象。素体阴虚者，或劳心过度心血耗伤，火不生土而心脾亏虚。表现为心悸气短，胸闷或胸部剌痛，舌偏红等气阴两虚证。③辨顺逆:脾胃为后天之本，气血生化之源，脾虚恢复，胸痹易愈。若脾虚日甚，饮食减少，胸痛频发或加重，则病情恶化。,理法概要心脾亏虚，中气不足.阴血亏虚，心失其养.运行失畅,治宜益气健脾，补血养心,归脾汤加减,黄芪:10克;白术:10克;人参:10克;当归:9克;茯神:10克;远志:10克;酸枣仁:6克;木香:6克;龙眼肉:10克;生姜:3克;大枣:3枚;,TRUE
1628,胸痹,心痛、胸痛,心血淤阻,临床表现胸痛如刺，或绞痛阵作，痛有定处，甚至胸痛彻背，背痛彻心，或痛引肩背，胸闷如窒，舌质紫暗或有瘀斑，苔薄白，脉弦或结代。,辨证提要①辨证要点:胸痛如刺，痛有定处，或绞痛阵作、或痛引肩背。舌质紫暗或有瘀斑。②辨诱因:年过四十，脾肾亏虚，心脉不畅；遇有精神刺激，肝郁血瘀心痛卒然而作;或寒邪内侵，凝滞血脉，不通而痛作;或脾虚痰阻，瘀痰闭塞心脉而致心痛。③辨病势:心痛持续时间长，发作频繁，疼痛部位固定，病程迁延久者为重：若心痛偶发，走窜作痛，瞬息即逝者为轻。,理法概要情志所伤，气机郁结，气滞日久，血流不畅，则脉络瘀滞，或久病入络，气滞血瘀.心脉瘀阻。,治宜活血化瘀，通脉止痛,血府逐瘀汤,当归:10克;生地:10克;桃仁:10克;红花:6克;枳壳:9克;赤芍:9克;柴胡:6克;川芎:10克;枯梗:6克;牛膝:12克;甘草:3克;,TRUE
1629,胸痹,心痛、胸痛,痰浊闭阻,临床表现胸闷如窒而痛，或痛引背部，气短喘促，咳嗽，痰多粘腻色白，舌苔浊腻，脉濡缓。,辨证提要①辨证要点：本证以老年、身体肥胖者发病率高，胸闷如窒而痛.痛引肩背，痰多粘腻。②辨痰的性质:咳吐痰涎，胸闷重而心痛轻为痰饮，痰粘稠色白，胸闷而兼心痛时作.为痰湿。痰稠色黄，心胸时作灼痛，为痰热。③辨病程:湿为阴邪，其性粘腻重浊。不易速去，又往往痰瘀交阻，心脉不畅，故病程久而治愈慢。,理法概要痰为阴邪，其性粘滞，痰浊血瘀，心脉不通而致心痛,治宜通阳泄浊，豁痰降逆为法。,栝蒌薤白半夏汤加味,栝蒌:10克;薤白:10克;半夏:6克;枳壳:10克;桂枝:10克;白术:10克;陈皮:10克;甘草:6克;,TRUE
1630,胸痹,心痛、胸痛,胸阳痹阻,临床表现胸痛彻背，感寒痛甚，胸闷气短，心悸.重则喘息不能平卧，面色苍白，自汗，四肢厥冷，舌苔白，脉沉细。,辨证提要①辨证要点：脾肾阳虚者易罹患此证，胸痛彻背，感寒痛甚，胸闷气短，喘息肢冷。②辨体质:素体脾虚，久而及肾.脾肾阳虚，或终日伏案少动，胸阳不展，外寒乘虚入侵，凝滞血脉.故胸痛卒发。③辨虚实夹杂:本病之发.其本为脾肾阳虚，水湿不化，反为痰浊，痰浊乃病理产物，寒阻心脉，形成虚实夹杂;另-方面；脾肾阳虚，又易遭外邪入侵.凝滞血脉.使心脉不通。,理法概要诸阳受气于胸中而转行于背。脾肾阳虚，心阳不振，复受寒侵，以致阴寒痰浊盛于心胸，阳气失展，寒凝心脉.营血运行失常，发生本证,治宜辛温通阳，开痹散结。,当归四逆汤加减,当归:10克;桂枝:6克;白芍:10克;细辛:3克;通草:6克;甘草:6克;大枣:3枚;,TRUE
1631,不寐,,心脾两虚,临床表现患者不易入睡，多梦易醒，心悸健忘，头晕目眩.神疲乏力.食淡无味，舌淡苔薄白，脉细弱。,辨证提要①辨证要点：本病与化源亏虚或失血过多有关。患者入寐艰难，睡中多梦易醒，醒后再难入睡，心悸神疲。②辨病程:素体脾虚，或暴食伤脾，气血乏源，病程较久，先气短心悸，久之入睡困难。③辨虚实夹杂：此病虚证为多.往往虚证致实.久病多瘀.而成虚实错杂证候,理法概要心脾两虚之不寐，主要是脾虚乏源，营血不足，不能奉养心神所致。,治宜补益心脾，养心安神为法。,归脾汤加味,黄芪:20克;白术:10克;当归:10克;茯神:12克;远志:6克;酸枣仁:10克;木香:10克;龙眼肉:9克;甘草:3克;人参:6克;陈皮:10克;,TRUE
1632,不寐,,痰热内扰,临床表现不寐心烦，多梦纷纭或时寐时醒，胸闷恶心，口粘目眩，嗳气吞酸，头重，苔黄腻.脉弦滑。,辨证提要①辨证要点：形体肥胖，痰热内盛之人，夜寐多梦纷纭.心烦口粘，头晕目眩。②辨病因:形成痰火的病因不一，由食积伤胃，积痰化火，表现嗳气恶食.夜寐不安，口苦心烦;或痰湿素盛之人，复因情志刺激，气郁化火.痰火交织.扰乱心神而夜寐不安，性情急燥易怒，心烦口苦，头重目眩。③辨病程:痰湿为阴邪，其性粘腻重浊，痰与热相合.如油入面，不易速去；故痰热内扰之病程较长。,理法概要痰浊宿食壅遏于中，积而生热.痰热扰心。,治宜化痰清热，和中安神为法,温胆汤加味,半夏:10克;陈皮:10克;茯苓:9克;枳实:10克;竹茹:10克;甘草:6克;,TRUE
1633,不寐,,胃气不和,临床表现胸闷嗳气，脘腹胀满，不寐，大便不爽.嗳腐吞酸，苔腻，脉滑。,辨证提要①辨证要点:饮食不节.宿食停滞而致胃不和，脘腹胀满.嗳气，不寐。②辨病因：脾胃素虚，运化无力，稍有饮食不慎即停滞而致脘腹不适，或暴饮过饱.损伤脾胃，饮食积滞，胃不和则卧不安。③辨病位：病位在中焦脾胃，胃纳失常，脾运不健，宿食停滞，壅遏中焦;或食滞化热于中焦，痰热交阻，上扰心神而不寐。,理法概要饮食不节，脾胃受伤，食滞于中，或肠中有燥屎，均可影响胃气不和，升降失常而致卧不安。,治宜健脾和胃，消食导滞为法。,保和丸,神曲:10克;山楂:10克;茯苓:9克;半夏:9克;陈皮:10克;连翘:6克;莱菔子:10克;,TRUE
1634,多寐,,脾胃虚弱,临床表现精神倦怠，嗜睡，身困乏力，气短懒言.面色萎黄，纳少便溏.苔薄白，脉沉细无力。,辨证提要①辨证要点:多为禀赋不足，或大病久病之后，脾气受损易现倦怠嗜睡，气短乏力。②辨体质:素体脾虚者，脾阳更易受损，故每兼面色淡白，四肢不温，舌质淡，甚者腹泻便溏。,理法概要本证主要是脾虚气弱，运化无权，气血化源不充，脾气不足，清阳不升。,治宜健脾益气为主。,香砂六君子汤加味,党参:12克;白术:10克;茯苓:15克;甘草:3克;姜半夏:6克;陈皮:10克;木香:5克;砂仁:9克;生姜:10克;大枣:5枚;,TRUE
1635,多寐,,痰瘀阻滞,临床表现精神萎顿，昼夜嗜睡，身体重困，胸脘痞闷，形体肥胖，面色晦暗，舌质淡暗、体胖、苔厚腻；脉滑。,辨证提要①辨证要点：中老年居多，形体肥胖，身困嗜睡.面色晦暗，②辨病因：因素禀不足者，每兼气短乏力；因外湿而致者；每兼头重如蒙；因饮食无节而伤脾者，每兼脘痞身闲。夹瘀者，面色暗滞。,理法概要痰瘀阻滞之多寐，主要是脾运不健，水谷不化精微而成痰浊；痰阻瘀滞；阳气痹阻,治宜化痰醒神、佐以活瘀为法,温胆汤;丹参饮加味,半夏:10克;陈皮:9克;茯苓:12克;枳实:6克;竹茹:9克;甘草:3克;丹参:12克;檀香:9克;砂仁:6克;,TRUE
1636,多寐,,脾肾阳虚,临床表规精神疲惫.整日嗜睡懒言.畏寒肢冷.健忘.食欲不振，气短乏力，舌淡苔薄.脉沉迟。,辨证提要①辨证要点：本病多为年老体衰或大病久病之后，脾肾阳虚.则精神疲备.嗜睡畏寒而乏力。②辨病势:脾虚不复，穷必及肾.而致肾阳虚，肾阳虚无以温运脾土，而成恶性循环.久虚不复.可引起阴阳气血亏损，招致全身疾病。②辨虚实夹杂:病程日久，正气大衰.每因虚中挟实。除畏寒肢冷，身困乏力外.往往见到腹胀痞满.下肢浮肿等本虚标实证。,理法概要年高久病，脾虚及肾，肾气亏虚.命口火衰，阳气虚弱.,故治宜益气温阳为法,附子理中丸加味,附子:10克;干姜:8克;白术:9克;党参:10克;甘草:3克;,TRUE
1637,昏厥,,气厥,临床表现眩晕昏仆，面色苍白，汗出肢冷，气息微弱，脉象沉细。或由惊恐诱发，突然昏倒，口噤拳握，四肢厥冷，脉伏或沉弦。,辨证提要①辨证要点:本病发生于劳累或惊恐后.突然昏倒，不省人事，汗出肢冷。②辨虚实错杂:素体亏虚或脾胃虚弱而致营气不足，气虚下陷，清阳不振，或偶遇惊恐，气机逆乱.上壅心胸.蒙蔽清窍，而形成虚实错杂证。,理法概要脾胃虚弱，元气亏损，加之悲恐惊吓.气机逆乱，阴阳之气不相顺接而发为本证,治宜益气固本，调理气机。,参附汤;四味回阳饮;五磨饮子,人参:10克;附子:9克;炮姜:6克;甘草:6克;沉香:10克;乌药:10克;枳实:6克;木香:10克;槟榔:10克;,TRUE
1638,昏厥,,血厥,临沬表现突然昏厥，面色苍白。四肢震颤，肢冷出汗，目陷口张.呼吸微弱，舌质淡，脉芤或细数无力，或由暴怒引发，突然昏倒，不省人事.牙关紧闭，脉弦有力,辨证纲要①辨证要点：本病发生于营血骤亏之后.突然昏仆，四肢震颤，呼吸微弱，或恼怒引发而致昏仆，牙关紧闭。②辨虚实：大吐大汗大下，或创伤出血.或产后大量失血，以致气随血耗而神明无主，多为虚证，若肝阳素旺骤逢恼怒而致血随气壅.则突然昏厥，乃为实证。③辨病势:化源不足；营血亏乏.或大量津伤血脱而厥，病势较重.救治苏醒后较易恢复。,理法概要血耗过多.气随血脱，神明无主。,治宜补养气血，必先益气固脱。血随气逆者宜活血降气。,独参汤;人参养荣汤;通瘀煎,人参:10克;黄芪:10克;白术:10克;茯苓:10克;甘草:6克;当归:10克;白芍:10克;熟地黄:12克;五味子:6克;远志:10克;橘皮:10克;生姜:6克;肉桂:3克;大枣:3枚;,TRUE
1639,昏厥,,痰厥,临床表现突然昏厥，喉有痰声，呕吐诞沫，胸膈满闷，呼吸气粗，舌苔白腻，脉滑。,辨证提要①辨证要点:本病多见于肥胖人。突然昏厥。喉有痰声，呕吐涎沫；苔白腻。②辨寒热：寒痰在胸，呕吐涎沫，突然昏厥，喉有痰声.多见于形盛气弱之人;痰郁化热.咳痰黄稠.不易咯吐，突然昏厥.面赤.痰鸣，见于肝旺肥胖之躯。③辨病势：脾虚痰湿之人，平时喜运动，心情豁达者，犯病较轻；肝旺喜怒之人，易病且重。《辨证录；厥证门》指出：“肝气之逆.得痰而厥。”,理法慨要脾虚失运，痰湿内盛.气逆痰升，上蒙清窍。,治宜行气豁痰为法。,导痰汤加减,陈皮:10克;半夏:10克;茯苓:15克;枳实:10克;南星:10克;甘草:6克;,TRUE
1640,昏厥,,食厥,临床表现暴饮过食之后；突然昏厥.气息窒塞.脘腹胀满，苔厚腻，脉滑实。,辨证提要①辨证要点:本病发生于暴饮过食之后，突然昏厥，气息窒塞。②辨类证:本病之发生，应与真心痛发生于食后而致厥脱相鉴別.真心痛往住有胸痹病史，年龄大多在四十岁以上，由饮食过量诱发，而食厥为食填中脘.气机痞塞.多发生于儿童，但成人亦发生，素无胸痹病史。,理法概要暴饮过食，或复遇恼怒.气逆于上，清窍被蒙,治宜和中消导为法,神术散;保和丸加减,苍术:10克;陈皮:10克;厚朴:10克;藿香:10克;砂仁:6克;甘草:3克;山楂:10克;神曲:10克;半夏:10克;茯苓:10克;莱菔子:9克;,TRUE
1641,痫证,,脾虚痰盛,临床表现发作前常有短时头昏、眩晕、胸闷。随即仆倒，不省人事.手足抽搐，口吐白沫或流清诞，两目上视或伴尖叫声，醒后神疲乏力，面色不华；舌质淡，苔白厚腻.脉濡滑。,辨证提要①辨证要点：发作前行头昏、眩晕、胸闷先兆，发作时口吐白沫或清诞；平素伴有食少纳差；大便溏薄等脾虚表现。②辨病因：本病疲劳时发作较勤，多因感寒或饱食后易诱发.痰结越重则发作时间越长，口吐白沫或清涎亦多。③辨形体:平素形体肥胖.面色不华，多为脾虚湿盛之体。,理法概要平素脾胃虚弱，痰浊内蘊，因外感风寒或饮食不节，脾胃受伐，气机升降失常.而致痰聚气逆，风痰上蒙清窍发为痫证。,治宜补气健脾、化痰止痫。,六君子汤加味,人参:12克;茯芩:9克;白术:9克;炙甘草:9克;半夏:9克;陈皮:5克;附子:3克;菖蒲:3克;,TRUE
1642,痫证,,肝郁痰热,临床表现突然仆倒；神志不清.手足抽搐.口吐粘涎或伴有尖叫声，息高直视。平素情绪急躁，心烦失眠，口苦而干，舌红，苔黄腻.脉弦滑数。,辨证提要①辨证要点:烦躁不安，发病突然，发作时息高直视，口吐粘涎，缕缕成丝。②辨病因:平素性情急躁易怒、失眠，口苦而干等肝胆火旺的症象。痫证的发作与情绪的波动有密切的关系。毎因焦急郁怒等情志因素而诱发。③辨类证：脾虚痰盛证重在脾胃虚弱，运化无权.痰浊内生，阻遏气机。发作前有头昏、眩晕、胸闷的先兆证，发作时，口吐白沫，本证重在肝郁化热，痰热互结，发作常因焦急郁怒而诱发，发作突然.可无先兆证，发时吐粘涎缕缕成丝。,理法概要:本证由于情志不舒，肝郁化热，脾虚痰聚，痰热互结，风动痰升.心窍闭阻而成。,治宜清泻肝火，健脾和胃，豁痰开窍。,龙胆泻肝汤;涤痰汤加减,龙胆草:6克;柴胡:6克;黄芩:9克;当归:3克;大麻:6克;半夏:6克;陈皮:6克;茯苓:9克;石菖蒲:6克;甘草:3克;胆星:6克;,TRUE
